cell_id,num_packets,in_pkts,in_pkts/total,out_pkts/total,num_bytes,bytes_in,bytes_in/total,bytes_out/total,avg_in_pkt_size,markers,burst_size_1,burst_size_2,burst_size_3,burst_time_1,burst_time_2,burst_time_3,burst_seq_1,burst_seq_2,burst_seq_3,percentage_fluctuation_start_middle,percentage_fluctuation_middle_end,avg_interval_pkts
16,72,69,0.9583333333333334,0.041666666666666664,325.04300000000023,321.5510000000002,0.9892568060225877,0.010743193977412212,4.660159420289858,4,17.1,14.546,14.32,1.621898685428337,1.621898687846889,1.62189868202673,41,55,10,19.88,-20.82,0.1343581617647058823529411765
16,83,81,0.9759036144578314,0.024096385542168676,334.52900000000005,330.71200000000005,0.9885899279285204,0.011410072071479602,4.082864197530864,3,16.990000000000002,11.65,9.751,1.621899867867751,1.621899869866198,1.621899867246474,48,61,40,17.45,-29.62,0.083262150000000
16,104,99,0.9519230769230769,0.04807692307692308,279.89500000000004,271.68100000000004,0.9706532806945462,0.02934671930545383,2.744252525252526,7,8.514000000000001,7.106000000000001,5.698,1.619872427782008,1.619872426141904,1.619872432479708,65,48,75,-11.91,-0.54,0.1733468877551020408163265306
16,91,86,0.945054945054945,0.054945054945054944,277.007,271.725,0.9809318898078389,0.01906811019216121,3.1595930232558143,9,13.024000000000001,10.57,9.542,1.621899687696526,1.621899684965884,1.62189968492936,78,61,57,66.03,-61.83,0.1089569764705882352941176471
16,72,68,0.9444444444444444,0.05555555555555555,295.8979999999999,289.77699999999993,0.9793138175993079,0.020686182400692137,4.261426470588234,7,15.694,15.522000000000002,11.65,1.621899313749856,1.621899310345609,1.621899310404442,60,34,35,89.85,-57.92,0.1404437014925373134328358209
16,91,89,0.978021978021978,0.02197802197802198,278.08599999999996,274.26899999999995,0.9862740303359392,0.01372596966406076,3.0816741573033704,3,12.061,10.202,9.325,1.621899672976395,1.621899672211257,1.621899673012854,52,41,54,-19.62,22.59,0.1169509545454545454545454545
16,77,74,0.961038961038961,0.03896103896103896,337.19500000000005,333.70300000000003,0.9896439745547828,0.010356025445217158,4.5095,5,14.514,13.098,13.098,1.621898893008638,1.62189889373071,1.621898895680385,41,49,61,46.41,-43.44,0.103050000000000
16,107,106,0.9906542056074766,0.009345794392523364,275.59200000000016,272.92700000000013,0.9903299079799123,0.00967009202008766,2.574783018867926,1,7.106000000000001,5.698,5.698,1.620420749276013,1.620420736637288,1.620420747325639,93,17,75,-13.28,13.28,0.1899986857142857142857142857
16,99,96,0.9696969696969697,0.030303030303030304,273.12699999999995,268.18699999999995,0.9819131759218239,0.018086824078176092,2.793614583333333,5,13.822,13.600999999999999,7.106000000000001,1.619872442657838,1.619872450748974,1.619872444727015,18,54,26,10.28,-22.19,0.2167553894736842105263157895
17,148,144,0.972972972972973,0.02702702702702703,370.19600000000037,366.08400000000034,0.9888923705280446,0.011107629471955385,2.5422500000000023,7,7.106000000000001,5.698,5.698,1.620421298484262,1.620421298512676,1.620421298545904,48,49,53,7.31,-2.2,0.1445580839160839160839160839
17,147,145,0.9863945578231292,0.013605442176870748,375.2870000000002,371.4990000000002,0.989906391641597,0.01009360835840303,2.5620620689655187,3,11.33,7.8870000000000005,5.698,1.620420895403341,1.620420895405828,1.62042089540334,31,33,30,16.25,-28.16,0.1416779166666666666666666667
17,107,102,0.9532710280373832,0.04672897196261682,489.28500000000014,481.70800000000014,0.9845141379768437,0.015485862023156235,4.722627450980394,9,15.754,15.514000000000001,14.349,1.621900253806916,1.621900262957585,1.621900253757991,8,104,7,10.28,53.5,0.1075965643564356435643564356
17,121,115,0.9504132231404959,0.049586776859504134,412.2030000000001,405.8560000000001,0.9846022469511382,0.015397753048861845,3.529182608695653,11,11.65,10.202,8.918000000000001,1.621901077594195,1.62190107029417,1.621901066571163,93,56,44,37.07,-35.99,0.1795745877192982456140350877
17,154,153,0.9935064935064936,0.006493506493506494,376.08700000000005,373.422,0.9929138736515752,0.007086126348424699,2.440666666666667,1,7.106000000000001,7.106000000000001,6.347,1.619872658995943,1.619872662204922,1.619872669896132,47,67,110,10.28,-25.7,0.1580115592105263157894736842
17,101,96,0.9504950495049505,0.04950495049504951,429.8210000000002,422.6060000000002,0.9832139425481771,0.01678605745182296,4.402145833333336,9,18.352999999999998,17.933,17.150000000000002,1.621900269922941,1.621900269103242,1.621900269865534,32,23,31,-11.51,14.48,0.1167186631578947368421052632
17,107,105,0.9813084112149533,0.018691588785046728,484.519,480.731,0.9921819371376561,0.007818062862343891,4.578390476190476,3,14.546,14.546,12.452,1.621901763233265,1.621901769753642,1.621901767424338,23,55,48,17.45,72.4,0.1834939230769230769230769231
17,97,93,0.9587628865979382,0.041237113402061855,444.5289999999998,438.46599999999984,0.9863608448492674,0.01363915515073258,4.714688172043009,7,17.041999999999998,14.384,11.65,1.621900346937919,1.621900340850107,1.621900340188834,92,29,20,-19.62,22.59,0.1010287826086956521739130435
17,104,101,0.9711538461538461,0.028846153846153848,506.68199999999996,501.71299999999997,0.99019305994687,0.009806940053129973,4.967455445544554,5,15.601999999999999,14.052,13.098,1.621900391312648,1.621900388518198,1.621900386309034,68,42,13,-15.42,105.27,0.090918670000000
17,105,100,0.9523809523809523,0.047619047619047616,465.75300000000004,460.13800000000003,0.9879442537138784,0.012055746286121613,4.601380000000001,7,18.352999999999998,17.442,17.267,1.621901923843578,1.621901933076901,1.62190193022248,27,104,82,32.87,130.32,0.1296762828282828282828282828
17,166,159,0.9578313253012049,0.04216867469879518,408.4320000000003,399.0000000000003,0.9769068045598778,0.023093195440122206,2.509433962264153,13,7.889,7.106000000000001,7.106000000000001,1.620421045635412,1.620421034464889,1.620421034490386,116,24,26,-12.45,-2.97,0.1312924556962025316455696203
17,93,90,0.967741935483871,0.03225806451612903,461.2720000000002,456.3610000000002,0.9893533533359926,0.01064664666400735,5.07067777777778,5,17.411,15.58,14.833,1.621901966386822,1.621901962261273,1.621901969268168,54,8,88,44.16,-41.19,0.1061094606741573033707865169
17,111,108,0.972972972972973,0.02702702702702703,412.992,409.471,0.9914744111266077,0.00852558887339222,3.791398148148148,5,11.65,11.401,9.764999999999999,1.621900168524003,1.62190016762247,1.621900168570731,17,12,20,-4.2,7.58,0.1317447102803738317757009346
17,104,100,0.9615384615384616,0.038461538461538464,472.1770000000001,467.56200000000007,0.9902261228310569,0.009773877168943,4.67562,7,21.786,15.990999999999998,15.946000000000002,1.62190197415223,1.62190197954708,1.621901974230787,24,75,26,17.45,0.0,0.1002170303030303030303030303
17,134,131,0.9776119402985075,0.022388059701492536,436.7220000000001,431.7820000000001,0.9886884562719533,0.011311543728046674,3.296045801526718,5,17.358999999999998,8.754,8.745000000000001,1.621901325153103,1.621901322731427,1.621901341208474,25,7,105,-18.68,36.13,0.2158218923076923076923076923
17,138,137,0.9927536231884058,0.007246376811594203,416.656,413.991,0.9936038362582081,0.00639616374179179,3.021832116788321,1,13.886,11.33,9.922,1.619872684842372,1.619872697635971,1.619872704579167,20,86,133,-12.45,28.7,0.1950335294117647058823529412
17,109,105,0.963302752293578,0.03669724770642202,423.083,417.02000000000004,0.9856694785656716,0.014330521434328489,3.971619047619048,7,16.933,13.014999999999999,11.49,1.621902244737548,1.621902239137389,1.621902242760905,107,39,81,17.45,-31.93,0.08524217307692307692307692308
17,151,148,0.9801324503311258,0.019867549668874173,378.12200000000007,373.21100000000007,0.9870121283606879,0.012987871639312178,2.5216959459459463,5,8.514000000000001,5.698,5.698,1.620421145955041,1.620421132762016,1.620421142685562,122,28,92,16.25,-28.16,0.1467818639455782312925170068
17,137,135,0.9854014598540146,0.014598540145985401,362.34100000000007,358.52400000000006,0.9894657242763032,0.010534275723696737,2.655733333333334,3,8.754,7.305999999999999,7.305999999999999,1.622017625950817,1.622017632014588,1.622017635869007,34,80,105,-17.39,3.34,0.1297315597014925373134328358
17,137,135,0.9854014598540146,0.014598540145985401,435.8699999999999,432.0819999999999,0.9913093353522839,0.008690664647716066,3.2006074074074067,3,11.65,8.754,8.754,1.621901612524974,1.621901605501307,1.621901608226647,116,84,91,44.36,-39.22,0.2228776940298507462686567164
17,143,139,0.972027972027972,0.027972027972027972,350.868,344.834,0.9828026494294151,0.01719735057058495,2.480820143884892,7,7.106000000000001,7.106000000000001,7.106000000000001,1.620420941026575,1.62042094216632,1.620420942280328,32,41,45,-3.8,-14.62,0.1399747173913043478260869565
17,142,138,0.971830985915493,0.028169014084507043,471.4039999999999,465.3409999999999,0.9871384205479801,0.012861579452019928,3.3720362318840573,7,11.504000000000001,9.679,9.165000000000001,1.621900634423599,1.62190063576093,1.621900621450597,92,101,24,2.97,-21.22,0.1834509343065693430656934307
17,115,112,0.9739130434782609,0.02608695652173913,478.71,473.77,0.9896805999456874,0.010319400054312634,4.2300892857142856,5,15.994,13.098,11.65,1.621900670254497,1.621900680859594,1.621900672309947,26,77,41,10.28,49.01,0.2096849639639639639639639640
17,111,107,0.963963963963964,0.036036036036036036,498.316,494.157,0.9916538903025389,0.008346109697461048,4.618289719626168,7,20.338,15.754,14.413,1.62190012469217,1.621900127659462,1.621900127620165,21,63,62,8.11,39.35,0.08672574528301886792452830189
17,147,146,0.9931972789115646,0.006802721088435374,379.3030000000002,376.6380000000002,0.9929739548593077,0.007026045140692266,2.579712328767125,1,8.514000000000001,7.106000000000001,4.29,1.620421335023712,1.620421321718792,1.620421318689822,144,53,9,-12.45,-2.2,0.1357779931034482758620689655
17,94,91,0.9680851063829787,0.031914893617021274,435.15199999999993,430.18299999999994,0.9885810015810568,0.011418998418943269,4.727285714285713,5,15.725000000000001,15.630999999999998,15.594000000000001,1.62190217938267,1.621902186793811,1.621902185267521,20,92,78,17.45,18.82,0.1141471333333333333333333333
17,99,96,0.9696969696969697,0.030303030303030304,432.7540000000003,427.8140000000003,0.9885847386737038,0.011415261326296226,4.456395833333336,5,20.141,11.65,11.65,1.621900364288742,1.62190036337265,1.621900363405856,31,17,19,46.41,-28.96,0.09750125263157894736842105263
17,149,148,0.9932885906040269,0.006711409395973154,373.84200000000027,371.17700000000025,0.9928713199693988,0.007128680030601158,2.5079527027027044,1,8.863,7.106000000000001,5.698,1.619872631595997,1.619872629602032,1.619872631571087,44,22,42,2.17,2.97,0.1723727346938775510204081633
17,113,112,0.9911504424778761,0.008849557522123894,415.7329999999999,414.5159999999999,0.9970726403725468,0.002927359627453198,3.7010357142857133,1,11.65,11.65,8.754,1.621901474467213,1.621901481042975,1.621901475910857,23,71,33,31.93,-36.13,0.1764963693693693693693693694
17,126,124,0.9841269841269841,0.015873015873015872,431.218,427.401,0.991148328687578,0.008851671312422022,3.446782258064516,3,8.754,7.305999999999999,7.305999999999999,1.621900154814248,1.621900151209706,1.621900151900485,74,25,46,2.97,14.48,0.1077402764227642276422764228
17,118,116,0.9830508474576272,0.01694915254237288,443.1920000000002,441.33700000000016,0.9958144551345692,0.004185544865430782,3.8046293103448288,3,12.277999999999999,11.65,11.65,1.621901044628884,1.621901045770617,1.621901052787441,27,35,78,0.94,20.62,0.185384600000000
17,120,117,0.975,0.025,460.151,457.173,0.993528211391478,0.0064717886085219846,3.9074615384615385,5,19.938000000000002,14.546,14.384,1.621900861049001,1.621900862533222,1.621900860872529,27,37,22,22.59,-14.48,0.1603801034482758620689655172
17,110,107,0.9727272727272728,0.02727272727272727,474.9620000000001,471.4410000000001,0.9925867753630816,0.00741322463691832,4.405990654205608,5,15.994,15.848,15.703,1.621901620135242,1.621901635521037,1.621901634149977,12,109,101,17.45,128.86,0.1813624905660377358490566038
17,93,89,0.956989247311828,0.043010752688172046,453.33600000000007,447.2730000000001,0.9866258139658002,0.013374186034199799,5.025539325842698,7,18.352999999999998,17.91,15.645000000000001,1.621900291288763,1.621900291936734,1.621900298233137,9,21,90,17.45,0.0,0.1068995340909090909090909091
17,149,145,0.9731543624161074,0.026845637583892617,363.53100000000023,357.49700000000024,0.9834016906398629,0.016598309360137092,2.4654965517241396,7,7.106000000000001,7.106000000000001,5.698,1.620421344379025,1.620421356711755,1.620421349707544,43,132,82,16.25,-30.33,0.1437493888888888888888888889
17,115,111,0.9652173913043478,0.034782608695652174,432.31399999999996,426.222,0.9859083906604922,0.01409160933950786,3.8398378378378375,7,12.481,11.65,9.215,1.621901718658111,1.621901728215651,1.621901725511607,61,114,93,-6.45,96.3,0.1841302909090909090909090909
17,124,122,0.9838709677419355,0.016129032258064516,466.94600000000014,463.15800000000013,0.9918877129261199,0.008112287073880061,3.796377049180329,3,14.378,11.65,11.65,1.621901406358671,1.621901404890359,1.621901404971406,33,20,27,17.45,-36.93,0.1886210578512396694214876033
17,110,106,0.9636363636363636,0.03636363636363636,492.57300000000015,486.45200000000017,0.9875734155140456,0.012426584485954363,4.589169811320756,7,17.442,17.442,17.39,1.621902039202772,1.621902041145584,1.621902034216674,79,107,27,-11.51,-2.97,0.08879013333333333333333333333
17,145,142,0.9793103448275862,0.020689655172413793,384.4190000000003,381.4700000000003,0.9923286830255528,0.0076713169744471454,2.6864084507042274,5,15.994,8.754,8.754,1.622017657254356,1.622017648534899,1.622017651068278,109,53,70,0.94,7.17,0.1347172482269503546099290780
17,160,156,0.975,0.025,403.2810000000003,397.2470000000003,0.9850377280357865,0.01496227196421353,2.54645512820513,7,8.514000000000001,7.106000000000001,4.29,1.62042117257191,1.620421164133166,1.620421155743596,158,93,10,16.25,-30.04,0.1337378580645161290322580645
17,153,152,0.9934640522875817,0.006535947712418301,380.4770000000002,379.7340000000002,0.9980471881348938,0.0019528118651061684,2.4982500000000014,1,7.106000000000001,7.106000000000001,4.29,1.620421228951479,1.620421238478871,1.62042122575134,47,113,10,5.94,-0.54,0.1372569271523178807947019868
17,96,90,0.9375,0.0625,448.72400000000005,440.386,0.9814184220144231,0.01858157798557688,4.893177777777778,9,18.447,14.82,14.32,1.621901497368072,1.621901497425131,1.621901509450961,20,21,77,-4.2,7.17,0.2321735505617977528089887640
17,101,98,0.9702970297029703,0.0297029702970297,446.4520000000001,441.5410000000001,0.9889999372832914,0.011000062716708626,4.5055204081632665,5,18.352999999999998,17.222,15.753000000000002,1.621900352102052,1.62190035203222,1.621900358924803,21,20,93,-15.42,47.35,0.1031490721649484536082474227
17,102,98,0.9607843137254902,0.0392156862745098,468.303,462.182,0.9869294025449336,0.013070597455066486,4.716142857142858,7,19.864,17.164,14.456,1.621902120488785,1.621902127284658,1.62190212381699,23,93,58,-17.45,5.94,0.1031952061855670103092783505
17,108,105,0.9722222222222222,0.027777777777777776,433.45899999999983,428.51899999999983,0.9886033050415379,0.011396694958462052,4.081133333333332,5,14.32,13.098,11.65,1.621901816650243,1.62190182057497,1.621901809090487,66,85,36,2.97,-21.65,0.2120658076923076923076923077
17,123,118,0.959349593495935,0.04065040650406504,463.378,458.183,0.9887888505712399,0.011211149428760106,3.882906779661017,9,13.574,11.127,9.679,1.621900944401712,1.621900944300033,1.621900957094942,23,19,112,37.07,-28.96,0.1608860598290598290598290598
17,105,101,0.9619047619047619,0.0380952380952381,456.23500000000024,451.62000000000023,0.9898845989457188,0.010115401054281232,4.471485148514854,7,17.533,17.237,14.023,1.621902073763819,1.621902075229171,1.621902068937933,84,96,33,17.45,43.44,0.100892390000000
17,134,133,0.9925373134328358,0.007462686567164179,342.16800000000023,339.5030000000002,0.9922114283042248,0.0077885716957751695,2.5526541353383476,1,8.754,8.754,7.109,1.622017671164453,1.622017677067615,1.622017674559251,59,90,78,-11.51,28.96,0.1392903863636363636363636364
17,89,86,0.9662921348314607,0.033707865168539325,440.302,435.333,0.9887145640946442,0.01128543590535587,5.062011627906977,5,22.914,18.89,18.599,1.621900195078987,1.621900195041871,1.621900195771353,24,22,33,0.42,28.15,0.09445574117647058823529411765
17,110,106,0.9636363636363636,0.03636363636363636,455.6090000000001,450.9360000000001,0.989743398396432,0.010256601603567969,4.254113207547171,7,20.141,19.126,16.97,1.621902046405554,1.621902045709273,1.621902051593314,38,30,106,-4.2,21.65,0.08636366666666666666666666667
17,137,135,0.9854014598540146,0.014598540145985401,457.18299999999994,453.36599999999993,0.9916510456425545,0.008348954357445489,3.3582666666666663,3,12.264000000000001,11.65,11.65,1.621900606621894,1.621900595874995,1.621900612487973,120,106,132,10.28,10.05,0.3948436940298507462686567164
17,133,129,0.9699248120300752,0.03007518796992481,480.68000000000035,474.61700000000036,0.9873866189564784,0.01261338104352167,3.6792015503876,7,15.877,13.857,13.098,1.621900728031619,1.621900727984642,1.621900729669187,47,46,52,10.28,7.17,0.263385859375000
17,108,105,0.9722222222222222,0.027777777777777776,478.78000000000037,473.8110000000004,0.989621538075943,0.01037846192405697,4.5124857142857175,5,17.442,15.848,13.983999999999998,1.621902296844051,1.621902300778921,1.621902293665735,57,103,23,2.97,3.46,0.09120047115384615384615384615
17,158,157,0.9936708860759493,0.006329113924050633,383.22400000000044,382.48100000000045,0.9980611861470055,0.001938813852994591,2.4361847133757992,1,7.106000000000001,7.106000000000001,6.502999999999999,1.620421011443742,1.620421025434717,1.62042101147728,30,137,34,1.34,20.05,0.1351352884615384615384615385
17,162,157,0.9691358024691358,0.030864197530864196,425.3749999999999,418.1889999999999,0.9831066705847782,0.01689332941522187,2.6636242038216555,9,13.629999999999999,5.862,5.698,1.620467776143174,1.620467790063274,1.6204677761453,10,81,11,2.17,-18.96,0.2187924294871794871794871795
17,95,93,0.9789473684210527,0.021052631578947368,503.327,499.51,0.9924164608693752,0.007583539130624823,5.371075268817204,3,17.267,15.774000000000001,15.754,1.621902204473627,1.62190220443862,1.621902203766368,31,30,21,17.45,19.76,0.1058762717391304347826086957
17,168,167,0.9940476190476191,0.005952380952380952,384.8500000000002,382.1850000000002,0.9930752241132909,0.006924775886709104,2.2885329341317378,1,7.106000000000001,4.29,4.29,1.620421074496444,1.620421056550899,1.620421058168291,155,8,25,-18.93,3.51,0.1329090903614457831325301205
17,123,118,0.959349593495935,0.04065040650406504,441.1030000000001,433.94600000000014,0.9837747646241355,0.01622523537586459,3.6775084745762725,9,14.305,11.65,11.453,1.621900757868052,1.621900757814896,1.621900766048925,26,24,62,2.97,43.44,0.2211752393162393162393162393
17,143,142,0.993006993006993,0.006993006993006993,357.74100000000016,356.99800000000016,0.9979230784282483,0.0020769215717516294,2.5140704225352124,1,7.106000000000001,7.106000000000001,4.29,1.620420974411262,1.620420979420445,1.620420961546173,112,141,8,7.31,6.74,0.1520364680851063829787234043
17,158,155,0.9810126582278481,0.0189873417721519,378.6710000000001,375.68200000000013,0.992106604413858,0.007893395586142058,2.4237548387096783,5,8.514000000000001,7.106000000000001,5.698,1.6204210013492,1.62042100131339,1.620421002992957,140,138,156,7.31,14.08,0.1359056688311688311688311688
17,124,120,0.967741935483871,0.03225806451612903,415.10299999999995,409.03999999999996,0.9853939865527351,0.014606013447264898,3.4086666666666665,7,14.349,11.65,9.933,1.621900428272166,1.621900438883895,1.621900428305954,23,85,25,-5.65,-9.77,0.1548186890756302521008403361
17,155,153,0.9870967741935484,0.012903225806451613,380.4280000000004,376.1260000000004,0.988691684103168,0.011308315896831976,2.458339869281048,3,7.106000000000001,7.106000000000001,5.698,1.620421178717651,1.620421180292704,1.620421178728215,10,22,12,10.28,-25.7,0.1392797105263157894736842105
17,112,107,0.9553571428571429,0.044642857142857144,475.6360000000002,468.0010000000002,0.9839478088286,0.016052191171399974,4.373841121495329,9,17.222,14.546,13.087,1.621902271124469,1.621902272432348,1.621902272472408,11,27,28,-13.25,-2.17,0.08579254716981132075471698113
17,104,102,0.9807692307692307,0.019230769230769232,494.14900000000017,490.33200000000016,0.992275609178608,0.007724390821391926,4.807176470588237,3,21.786,19.581,15.66,1.621902143640017,1.621902144299673,1.621902150847083,21,32,102,60.89,28.3,0.09987148514851485148514851485
17,105,102,0.9714285714285714,0.02857142857142857,474.03200000000004,468.701,0.9887539237857359,0.011246076214264015,4.595107843137255,5,17.164,14.349,13.726,1.621900377974239,1.621900379599563,1.621900381807366,67,76,90,-12.02,14.99,0.1038999900990099009900990099
17,105,101,0.9619047619047619,0.0380952380952381,436.91899999999976,430.82699999999977,0.9860569121507649,0.013943087849235222,4.265613861386137,7,13.098,11.65,11.65,1.621901521127317,1.621901519701247,1.62190152931663,30,17,70,46.41,-31.63,0.201917120000000
17,108,105,0.9722222222222222,0.027777777777777776,448.43400000000014,443.52300000000014,0.9890485556402949,0.010951444359705105,4.224028571428573,5,16.056,14.546,14.537,1.621901832890918,1.621901831501075,1.621901843216441,27,14,71,81.22,-49.29,0.2028203461538461538461538462
17,122,118,0.9672131147540983,0.03278688524590164,456.80900000000014,450.77500000000015,0.9867909782863298,0.013209021713670263,3.820127118644069,7,13.098,11.65,11.619,1.621901010491321,1.621901007923904,1.621901031924616,42,29,109,2.6,72.77,0.2615238461538461538461538462
17,111,107,0.963963963963964,0.036036036036036036,492.981,486.918,0.9877013515733872,0.012298648426612793,4.550635514018691,7,15.116999999999999,14.546,14.26,1.621902172101126,1.621902174035756,1.621902166756718,71,94,18,-10.28,85.48,0.09694064150943396226415094340
17,123,122,0.991869918699187,0.008130081300813009,461.33400000000006,460.1170000000001,0.9973619980317948,0.0026380019682052482,3.7714508196721317,1,14.291,10.91,10.367,1.621901675366306,1.621901664591204,1.621901672483056,78,10,68,24.76,-28.82,0.1660431983471074380165289256
17,105,101,0.9619047619047619,0.0380952380952381,437.62800000000016,431.5070000000002,0.9860132349849644,0.013986765015035598,4.272346534653467,7,18.89,17.251,15.369,1.621902221756853,1.621902214623202,1.62190221989413,103,12,74,17.45,-32.87,0.091269660000000
17,94,92,0.9787234042553191,0.02127659574468085,433.406,429.589,0.9911930153251224,0.008806984674877597,4.669445652173913,3,15.754,15.630999999999998,14.378,1.621900079972344,1.621900084098208,1.621900079934286,9,58,8,2.97,10.34,0.1021743736263736263736263736
17,90,86,0.9555555555555556,0.044444444444444446,483.8260000000001,477.7050000000001,0.9873487576112073,0.012651242388792665,5.554709302325582,7,18.436999999999998,17.323999999999998,15.58,1.621900312148644,1.621900311035952,1.621900303248299,89,80,12,80.86,76.86,0.1309624588235294117647058824
17,151,149,0.9867549668874173,0.013245033112582781,391.1130000000003,387.3250000000003,0.9903148195022922,0.009685180497707817,2.599496644295304,3,7.106000000000001,4.29,4.29,1.620421275647384,1.620421272120428,1.620421272123419,51,11,12,10.28,5.97,0.1398257702702702702702702703
17,102,99,0.9705882352941176,0.029411764705882353,446.2850000000001,441.3450000000001,0.9889308401581949,0.011069159841805124,4.458030303030304,5,14.546,14.023,11.65,1.621901787711763,1.621901797231048,1.621901786155141,44,92,32,2.97,7.31,0.2086437551020408163265306122
17,152,150,0.9868421052631579,0.013157894736842105,417.7020000000001,413.8850000000001,0.9908619063351385,0.00913809366486155,2.759233333333334,3,14.144,7.106000000000001,7.106000000000001,1.619872754470389,1.619872741995152,1.619872743519095,124,47,58,-10.28,26.53,0.1594486308724832214765100671
17,104,101,0.9711538461538461,0.028846153846153848,468.543,463.603,0.9894566774020741,0.010543322597925911,4.590128712871287,5,18.57,17.425,14.602999999999998,1.621901938286899,1.621901936915902,1.621901942596779,37,11,72,-11.51,125.09,0.111817330000000
17,103,100,0.970873786407767,0.02912621359223301,450.1369999999999,445.1969999999999,0.9890255633284978,0.010974436671502235,4.451969999999999,5,21.32,19.989,15.645000000000001,1.621901985858136,1.621901986517263,1.621901985899002,22,31,24,-0.66,32.59,0.09298904040404040404040404040
17,126,122,0.9682539682539683,0.031746031746031744,476.5030000000001,470.4110000000001,0.9872151906703631,0.012784809329636958,3.85582786885246,7,14.197,13.098,9.448,1.621900840341373,1.621900841650208,1.621900840304605,25,38,23,2.97,18.16,0.1518944132231404958677685950
17,120,118,0.9833333333333333,0.016666666666666666,416.83100000000024,413.04300000000023,0.9909123841556889,0.009087615844311,3.500364406779663,3,14.023,13.098,8.754,1.621901739871416,1.621901738594831,1.621901736888903,45,39,21,46.41,-57.92,0.2006314444444444444444444444
17,91,88,0.967032967032967,0.03296703296703297,434.36600000000004,429.39700000000005,0.9885603385163664,0.011439661483633618,4.8795113636363645,5,19.924,18.533,15.543000000000001,1.621902056806489,1.6219020567704,1.621902060138557,23,22,59,31.93,57.55,0.1045455517241379310344827586
17,118,115,0.9745762711864406,0.025423728813559324,435.7650000000001,430.8540000000001,0.9887301641940036,0.01126983580599635,3.7465565217391315,5,11.504000000000001,10.787,10.202,1.621900653398255,1.621900656938698,1.621900648637245,69,93,41,17.45,-35.99,0.1610190526315789473684210526
17,110,107,0.9727272727272728,0.02727272727272727,490.902,487.924,0.9939336160781581,0.006066383921841834,4.56003738317757,5,16.514,15.84,14.546,1.621902161745687,1.621902159735848,1.621902155815593,99,79,42,60.37,-30.47,0.09398410377358490566037735849
17,142,135,0.9507042253521126,0.04929577464788732,478.43799999999993,467.62299999999993,0.9773951901813819,0.02260480981861809,3.4638740740740737,9,14.421,11.3,10.202,1.621900515683459,1.621900517313746,1.621900514299365,66,71,54,90.79,-88.62,0.2976293582089552238805970149
17,164,163,0.9939024390243902,0.006097560975609756,379.13100000000026,376.46600000000024,0.9929707673600945,0.0070292326399054635,2.3096073619631916,1,7.106000000000001,5.698,5.698,1.620420933388423,1.620420919223017,1.62042092889528,151,48,119,-11.91,-0.54,0.1276778395061728395061728395
17,136,130,0.9558823529411765,0.04411764705882353,557.8029999999999,549.4359999999999,0.9850000806736429,0.014999919326357159,4.2264307692307685,11,20.235,17.442,16.811,1.621900191205284,1.621900190520024,1.621900190703388,135,121,130,-17.45,193.15,0.08514279844961240310077519380
17,111,107,0.963963963963964,0.036036036036036036,455.352,449.289,0.9866850260897064,0.013314973910293577,4.198962616822429,6,21.372,15.145000000000001,14.546,1.62190199906319,1.621902005719208,1.621901998377445,39,95,29,17.45,-32.87,0.1134644433962264150943396226
17,98,93,0.9489795918367347,0.05102040816326531,433.1,425.494,0.9824382359732163,0.017561764026783652,4.575204301075269,9,17.442,15.994,15.898,1.621902226490195,1.621902227266864,1.621902227206209,16,31,28,9.4,8.05,0.1061656630434782608695652174
17,102,97,0.9509803921568627,0.049019607843137254,496.96200000000005,489.718,0.9854234327775564,0.014576567222443567,5.048639175257732,9,17.354,15.841000000000001,15.58,1.621900316976636,1.621900316940572,1.621900320728364,30,29,67,-11.51,28.13,0.1012939791666666666666666667
17,109,106,0.9724770642201835,0.027522935779816515,438.5490000000001,433.6090000000001,0.9887355802886336,0.011264419711366346,4.090650943396227,5,11.65,11.65,11.475,1.621900903210186,1.621900903246773,1.62190090447034,24,25,34,-18.68,28.96,0.1748594761904761904761904762
17,103,100,0.970873786407767,0.02912621359223301,496.77500000000003,493.283,0.9929706607619143,0.007029339238085652,4.93283,5,24.569000000000003,17.442,14.546,1.621900226762725,1.621900231772005,1.621900233703265,21,74,100,24.76,-11.69,0.09235040404040404040404040404
17,112,111,0.9910714285714286,0.008928571428571428,438.361,435.69599999999997,0.9939205358140892,0.0060794641859107,3.925189189189189,1,14.023,13.155000000000001,13.098,1.621901382082052,1.621901382122309,1.621901380688581,30,31,25,17.45,-35.7,0.1865294272727272727272727273
17,108,105,0.9722222222222222,0.027777777777777776,472.1730000000001,466.8710000000001,0.9887710648427589,0.011228935157241094,4.446390476190477,5,17.368,14.546,14.413,1.621901954644857,1.621901951429083,1.621901950214445,61,36,12,29.96,-26.99,0.09922696153846153846153846154
17,101,97,0.9603960396039604,0.039603960396039604,448.8330000000001,442.7120000000001,0.9863624109635433,0.013637589036456765,4.564041237113403,7,19.801,18.75,17.325,1.621902108867647,1.621902108813493,1.621902109578174,20,19,27,17.45,-14.48,0.1000645729166666666666666667
17,99,94,0.9494949494949495,0.050505050505050504,449.67500000000024,442.46000000000026,0.9839550786679269,0.016044921332073157,4.707021276595747,9,15.535,13.603,12.872,1.621901653812985,1.621901644862551,1.621901643544794,72,30,23,46.41,-28.96,0.2188378064516129032258064516
